ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual
FADF60ED886A1594,electric_bike,35:04.7,00:51.2,,,Adler Planetarium,13431,41.87,-87.61,41.866095,-87.607267,casual
0F2C1C3FDC00A6A6,electric_bike,57:49.8,04:45.5,,,Phillips Ave & 79th St,579,41.77,-87.57,41.75182,-87.565211,casual
2674157AFDA2B853,electric_bike,31:11.5,07:32.5,,,Stetson Ave & South Water St,TA1308000029,41.93,-87.63,41.886835,-87.62232,casual
FD9FC60A6ED63360,electric_bike,43:48.2,56:58.8,,,McClurg Ct & Ohio St,TA1306000029,41.88,-87.64,41.892592119709725,-87.61728913,casual
B7264681700B8B22,electric_bike,32:56.6,39:56.0,,,McClurg Ct & Ohio St,TA1306000029,41.9,-87.62,41.892592119709725,-87.61728913,casual
00BE9585AA3B3B90,electric_bike,01:13.1,15:53.0,,,McClurg Ct & Ohio St,TA1306000029,41.92,-87.63,41.892592119709725,-87.61728913,casual
890D08FE96B60CC8,electric_bike,24:30.4,52:35.1,,,McClurg Ct & Ohio St,TA1306000029,41.89,-87.67,41.892592119709725,-87.61728913,casual
D083EBE195F7B7BE,electric_bike,02:21.0,15:58.8,,,McClurg Ct & Ohio St,TA1306000029,41.92,-87.63,41.892592119709725,-87.61728913,casual
9728549DD847AB47,electric_bike,58:04.1,05:08.7,,,Adler Planetarium,13431,41.87,-87.61,41.866095,-87.607267,casual
A32B72F8E0AA729E,electric_bike,59:29.0,03:35.0,,,McClurg Ct & Ohio St,TA1306000029,41.89,-87.62,41.892592119709725,-87.61728913,casual
BCDBE51A15C7DE96,electric_bike,03:28.3,32:10.5,,,Stetson Ave & South Water St,TA1308000029,41.89,-87.61,41.886835,-87.62232,casual
4F9ACBB3AF130E84,electric_bike,28:41.3,44:54.7,,,McClurg Ct & Ohio St,TA1306000029,41.88,-87.65,41.892592119709725,-87.61728913,casual
37B9F2F1FBAF6F0D,electric_bike,38:51.2,05:54.7,,,Adler Planetarium,13431,41.8,-87.59,41.866095,-87.607267,casual
6EB57D4CCCB40668,electric_bike,42:30.0,48:33.3,,,Stetson Ave & South Water St,TA1308000029,41.87,-87.63,41.886835,-87.62232,casual
420175CED8F42FBE,electric_bike,38:58.1,45:15.6,,,Stetson Ave & South Water St,TA1308000029,41.89,-87.62,41.886835,-87.62232,casual
84D5FBDC580C8921,electric_bike,14:12.9,27:25.9,,,McClurg Ct & Ohio St,TA1306000029,41.88,-87.64,41.892592119709725,-87.61728913,member
AE710540149ADBA3,electric_bike,33:25.3,49:46.5,,,McClurg Ct & Ohio St,TA1306000029,41.93,-87.65,41.892592119709725,-87.61728913,member
1DC38930E1F5060E,electric_bike,47:26.3,54:52.4,,,Ashland Ave & Belle Plaine Ave,13249,41.98,-87.67,41.956057,-87.668835,member
64F44D560CAE59C7,classic_bike,42:42.4,21:18.2,Loomis St & Lexington St,13332,McClurg Ct & Ohio St,TA1306000029,41.87222873224032,-87.66136386,41.892592119709725,-87.61728913,member
6EEB6045446C0567,electric_bike,36:50.7,02:58.3,Clark St & Drummond Pl,TA1307000142,Wood St & Taylor St (Temp),13285,41.931248,-87.644336,41.869265218438194,-87.67373085,member
9421928515C231BA,classic_bike,07:54.6,20:35.3,Clinton St & Lake St,13021,Stetson Ave & South Water St,TA1308000029,41.885637,-87.641823,41.886835,-87.62232,member
66AB9795415D02DF,classic_bike,25:45.5,45:38.9,Kingsbury St & Kinzie St,KA1503000043,Wood St & Taylor St (Temp),13285,41.88917683,-87.63850577,41.869265218438194,-87.67373085,member
4F2424F9F9CE3E55,classic_bike,57:26.8,09:24.4,Kingsbury St & Kinzie St,KA1503000043,McClurg Ct & Ohio St,TA1306000029,41.88917683,-87.63850577,41.892592119709725,-87.61728913,member
7F9F2CDD086CF137,electric_bike,04:58.4,22:46.6,Aberdeen St & Randolph St,18062,Desplaines St & Jackson Blvd,15539,41.884114,-87.654264,41.87811890091227,-87.6439476,casual
2837DE42BDEC7010,classic_bike,26:04.8,59:25.3,Cottage Grove Ave & 63rd St,KA1503000054,Stony Island Ave & 67th St,KA1503000023,41.78053094070882,-87.6059702,41.7734585,-87.58533974,member
EB808E29ADBD7601,classic_bike,51:46.7,03:01.8,Elizabeth St & Fulton St,13197,Desplaines St & Jackson Blvd,15539,41.886827,-87.658937,41.87811890091227,-87.6439476,member
3EA5C6479E8DB7F9,electric_bike,08:50.2,09:37.3,Benson Ave & Church St,596,McClurg Ct & Ohio St,TA1306000029,42.048214,-87.683485,41.892592119709725,-87.61728913,member
A001EB688085B1C0,classic_bike,14:28.8,36:20.0,Wacker Dr & Washington St,KA1503000072,Adler Planetarium,13431,41.88314336439022,-87.63724208,41.866095,-87.607267,member
5724F28F820BE745,classic_bike,28:07.4,36:45.3,Kedzie Ave & Milwaukee Ave,13085,Kimball Ave & Belmont Ave,KA150400009X,41.929567,-87.707857,41.93939395344302,-87.71206766,member
74FB7C14D272BB93,classic_bike,35:00.1,44:24.7,Michigan Ave & Ida B Wells Dr,TA1305000010,Stetson Ave & South Water St,TA1308000029,41.8758762,-87.6241892,41.886835,-87.62232,member
16B3ADC379FDC7AE,classic_bike,28:01.5,17:56.9,Damen Ave & Foster Ave,KA1504000149,McClurg Ct & Ohio St,TA1306000029,41.9756148,-87.67945904,41.892592119709725,-87.61728913,member
667CBDBFEA28F5EF,classic_bike,48:42.0,08:16.1,Michigan Ave & Ida B Wells Dr,TA1305000010,Adler Planetarium,13431,41.876243,-87.624426,41.866095,-87.607267,member
3DCFF65DC06CE4E8,classic_bike,02:31.1,09:20.3,Richmond St & Diversey Ave,15645,Kimball Ave & Belmont Ave,KA150400009X,41.93190197,-87.70119513,41.93939395344302,-87.71206766,member
8CB60D45263E84FB,classic_bike,18:42.1,31:21.7,Michigan Ave & Ida B Wells Dr,TA1305000010,Adler Planetarium,13431,41.876243,-87.624426,41.866095,-87.607267,member
5DB9FFD202850B6E,classic_bike,43:57.9,12:05.4,Michigan Ave & Ida B Wells Dr,TA1305000010,Adler Planetarium,13431,41.8758762,-87.6241892,41.866095,-87.607267,casual
7E7C5501EDE43FA7,classic_bike,34:51.0,41:51.6,Clark St & Newport St,632,Ashland Ave & Belle Plaine Ave,13249,41.94454,-87.654678,41.956057,-87.668835,member
FAE97B9B815BB7B9,classic_bike,06:49.4,33:30.8,Millennium Park,13008,Adler Planetarium,13431,41.8810317,-87.62408432,41.866095,-87.607267,casual
475EE4538FC90888,classic_bike,41:39.8,41:40.3,Pine Grove Ave & Waveland Ave,TA1307000150,McClurg Ct & Ohio St,TA1306000029,41.94947274088333,-87.64645278,41.892592119709725,-87.61728913,casual
929F0CD62BA14466,classic_bike,53:52.8,33:38.4,Millennium Park,13008,Adler Planetarium,13431,41.8810317,-87.62408432,41.866095,-87.607267,casual
F2FB4B04DF2C8E1F,electric_bike,48:26.2,04:44.2,Lincoln Ave & Diversey Pkwy,TA1307000064,Desplaines St & Jackson Blvd,15539,41.932225,-87.658617,41.87811890091227,-87.6439476,member
BE58898F8D0AF17D,classic_bike,13:58.6,40:40.2,Millennium Park,13008,Stetson Ave & South Water St,TA1308000029,41.8810317,-87.62408432,41.886835,-87.62232,casual
395B8312564A3437,electric_bike,10:40.0,16:58.8,Orleans St & Merchandise Mart Plaza,TA1305000022,McClurg Ct & Ohio St,TA1306000029,41.888243,-87.63639,41.892592119709725,-87.61728913,member
AC2432649EF85F30,classic_bike,55:09.2,36:39.3,St. Louis Ave & Fullerton Ave,KA1504000090,Kimball Ave & Belmont Ave,KA150400009X,41.92481559681187,-87.71449506,41.93939395344302,-87.71206766,member
D46C7757A1409507,electric_bike,13:49.3,40:30.2,Sheridan Rd & Irving Park Rd,13063,Adler Planetarium,13431,41.954245,-87.654406,41.866095,-87.607267,casual
42745A181F026E29,electric_bike,51:34.6,09:13.7,Michigan Ave & Oak St,13042,Adler Planetarium,13431,41.90096039,-87.62377664,41.866095,-87.607267,casual
08E45E8609E3C456,classic_bike,37:17.5,47:55.4,Wells St & Elm St,KA1504000135,Larrabee St & Armitage Ave,TA1309000006,41.903222,-87.634324,41.918084,-87.643749,member
7DC31C9A6317E323,electric_bike,04:32.4,11:14.7,Milwaukee Ave & Fullerton Ave,428,Leavitt St & Armitage Ave,TA1309000029,41.924691,-87.70055,41.917805,-87.682437,member
C857CCE5BF7A7466,classic_bike,25:44.8,29:59.4,Canal St & Monroe St,13056,Michigan Ave & Washington St,13001,41.8829056,-87.6397409,41.88398406,-87.62468398,member
407558E69DD6B31A,electric_bike,26:33.8,29:52.0,Canal St & Monroe St,13056,Michigan Ave & Washington St,13001,41.8829056,-87.6397409,41.88398406,-87.62468398,member
12595088A19CD12A,classic_bike,22:18.6,45:44.6,Damen Ave & Pierce Ave,TA1305000041,Dearborn St & Monroe St,TA1305000006,41.90939601,-87.67769193,41.88131982,-87.62952092,member
1EC2DE9111BF846E,classic_bike,51:51.9,54:13.7,Damen Ave & Pierce Ave,TA1305000041,Wood St & Milwaukee Ave,13221,41.90939601,-87.67769193,41.907655,-87.672552,member
5E4BEE0B49E6517F,classic_bike,12:16.1,35:02.0,Christiana Ave & Lawrence Ave,15615,Broadway & Argyle St,13108,41.96835449,-87.71183067,41.97423,-87.6597735,member
AF412DBD0AEDA505,electric_bike,24:29.8,26:36.9,Clark St & Winnemac Ave,TA1309000035,Broadway & Argyle St,13108,41.973347640473044,-87.66785547,41.97423,-87.6597735,member
657E8EFF1F4F9015,classic_bike,48:33.3,17:40.2,Broadway & Barry Ave,13137,Michigan Ave & Washington St,13001,41.93758231600629,-87.64409781,41.88398406,-87.62468398,casual
6DF538C093CA94F0,electric_bike,34:58.6,39:11.5,Noble St & Milwaukee Ave,13290,Wood St & Milwaukee Ave,13221,41.9007,-87.662607,41.907655,-87.672552,casual
9EC0743331744F4E,electric_bike,31:25.1,59:02.6,Michigan Ave & Oak St,13042,Lakefront Trail & Bryn Mawr Ave,15576,41.90096039,-87.62377664,41.98404411519213,-87.65228122,casual
BC8EC76DBDFE9BDA,classic_bike,36:43.0,01:16.2,Michigan Ave & Oak St,13042,Michigan Ave & Washington St,13001,41.90096039,-87.62377664,41.88398406,-87.62468398,casual
7DCA921BF0B179E3,classic_bike,16:22.5,34:18.5,Sheridan Rd & Irving Park Rd,13063,Lakefront Trail & Bryn Mawr Ave,15576,41.954245,-87.654406,41.98404411519213,-87.65228122,casual
F7C5A0812CD4E557,classic_bike,03:07.8,49:02.0,Michigan Ave & Oak St,13042,Leavitt St & Armitage Ave,TA1309000029,41.90096039,-87.62377664,41.917805,-87.682437,casual
8FC0C6EBE9DA7413,classic_bike,16:01.8,19:07.1,Orleans St & Elm St,TA1306000006,Franklin St & Chicago Ave,13017,41.902924,-87.637715,41.896746973093805,-87.63566762,casual
CBD5E621544685B2,classic_bike,13:19.6,16:00.0,Michigan Ave & Madison St,13036,Dearborn St & Monroe St,TA1305000006,41.882134,-87.625125,41.88131982,-87.62952092,member
A78BA9B1E236AB6B,electric_bike,14:52.1,21:18.8,Halsted St & Maxwell St,TA1309000001,Morgan St & 18th St,13163,41.864883,-87.647071,41.858086,-87.651073,member
18ACF97EFC2A4CA9,electric_bike,44:57.0,54:43.4,Elizabeth St & Fulton St,13197,Dearborn St & Monroe St,TA1305000006,41.886827,-87.658937,41.88131982,-87.62952092,member
851C020D151785BE,classic_bike,18:06.0,34:17.6,Elizabeth St & Fulton St,13197,Wood St & Milwaukee Ave,13221,41.886827,-87.658937,41.907655,-87.672552,member
EB4B9684111F6087,electric_bike,43:31.1,33:05.2,Sheridan Rd & Noyes St (NU),604,Broadway & Argyle St,13108,42.058239,-87.677432,41.97423,-87.6597735,member
566B77E553EA58E2,classic_bike,04:57.9,07:26.8,Clinton St & Roosevelt Rd,WL-008,Canal St & Taylor St,15550,41.86711778,-87.64108796,41.870257,-87.639474,member
16FB2DF2919C3880,classic_bike,54:35.0,03:31.3,Wabash Ave & 9th St,TA1309000010,Michigan Ave & Washington St,13001,41.870769,-87.625734,41.88398406,-87.62468398,member
6B3BD672AE4A11CF,electric_bike,07:54.0,11:14.3,Clark St & Elm St,TA1307000039,Franklin St & Chicago Ave,13017,41.902973,-87.63128,41.896746973093805,-87.63566762,casual
A176E9F16A667909,electric_bike,04:00.4,09:33.0,Damen Ave & Cullerton St,13089,Morgan St & 18th St,13163,41.854966518753926,-87.67569959,41.858086,-87.651073,casual
4C26D7BDAB783DF8,classic_bike,34:22.5,45:25.0,Laflin St & Cullerton St,13307,Throop St & Taylor St,13139,41.85491457576575,-87.66355991,41.868968,-87.659141,casual
ABA13A4E03D96FEA,electric_bike,53:29.4,11:26.3,Rush St & Cedar St,KA1504000133,Green St & Randolph St*,chargingstx3,41.9023087,-87.62769053,41.883601657275165,-87.64862671,member
B842C45D5382A46A,electric_bike,24:57.5,27:43.6,Harper Ave & 59th St,KA1503000070,University Ave & 59th St,22003,41.78794281,-87.58831517,41.787878,-87.598906,casual
5E3A9B157015BC70,classic_bike,56:40.0,11:18.6,McClurg Ct & Ohio St,TA1306000029,Canal St & Monroe St,13056,41.892592119709725,-87.61728913,41.8829056,-87.6397409,member
583AD2A311D60B64,classic_bike,26:12.7,40:29.4,McClurg Ct & Ohio St,TA1306000029,Canal St & Monroe St,13056,41.892592119709725,-87.61728913,41.8829056,-87.6397409,member
D117033C36BBD60B,classic_bike,13:27.4,27:08.0,McClurg Ct & Ohio St,TA1306000029,Canal St & Monroe St,13056,41.892592119709725,-87.61728913,41.8829056,-87.6397409,member
C382315A53375842,classic_bike,26:24.8,48:37.0,Clark St & Winnemac Ave,TA1309000035,Racine Ave & Fullerton Ave,TA1306000026,41.973347640473044,-87.66785547,41.925566,-87.658416,member
7A775AFFE41733B5,electric_bike,43:09.4,54:32.8,Leavitt St & North Ave,TA1308000005,Artesian Ave & Hubbard St,15664,41.910533,-87.682308,41.8895,-87.688257,member
16F1E9499B92FA7F,classic_bike,06:14.6,26:17.2,Dearborn Pkwy & Delaware Pl,TA1307000128,Damen Ave & Pierce Ave,TA1305000041,41.898969,-87.629912,41.90939601,-87.67769193,member
F7A43ACEEFA4620D,classic_bike,49:37.5,59:22.6,Stave St & Armitage Ave,13266,Damen Ave & Pierce Ave,TA1305000041,41.917741,-87.691392,41.90939601,-87.67769193,member
A1C4814DE09C3E73,electric_bike,08:15.6,14:46.3,Ogden Ave & Race Ave,13194,Larrabee St & Kingsbury St,TA1306000009,41.891795,-87.658751,41.897764,-87.642884,member
9F59951DD479DEAE,electric_bike,20:57.8,29:47.7,Ogden Ave & Race Ave,13194,Damen Ave & Pierce Ave,TA1305000041,41.891795,-87.658751,41.90939601,-87.67769193,member
AFC78F678298D595,classic_bike,17:45.9,32:15.6,Richmond St & Diversey Ave,15645,Racine Ave & Belmont Ave,TA1308000019,41.93190197,-87.70119513,41.939743,-87.658865,member
CF6B819CF3AA586B,electric_bike,40:50.5,49:12.1,Canal St & Jackson Blvd,13138,Larrabee St & Kingsbury St,TA1306000009,41.878125,-87.639968,41.897764,-87.642884,member
317E5FC78D283001,classic_bike,17:01.1,29:27.4,Elizabeth St & Fulton St,13197,Larrabee St & Kingsbury St,TA1306000009,41.886827,-87.658937,41.897764,-87.642884,member
AF19AFFCA48BE003,classic_bike,48:51.1,05:09.8,Broadway & Cornelia Ave,13278,Racine Ave & Fullerton Ave,TA1306000026,41.945529,-87.646439,41.925566,-87.658416,member
30E82B2559CA7779,classic_bike,49:35.7,08:51.0,Kingsbury St & Kinzie St,KA1503000043,Michigan Ave & 8th St,623,41.88917683,-87.63850577,41.872773,-87.623981,member
9B770C63BF09E61A,classic_bike,01:28.2,10:49.8,Aberdeen St & Randolph St,18062,Milwaukee Ave & Grand Ave,13033,41.884114,-87.654264,41.891578,-87.648384,member
398813113105CF23,classic_bike,14:07.3,38:41.3,Wells St & Elm St,KA1504000135,Damen Ave & Pierce Ave,TA1305000041,41.903222,-87.634324,41.90939601,-87.67769193,member
FC7A7BDAC4469E96,classic_bike,11:27.0,19:59.5,Wells St & Elm St,KA1504000135,Milwaukee Ave & Grand Ave,13033,41.903222,-87.634324,41.891578,-87.648384,member
A2BA69343D30A1E5,classic_bike,42:41.2,52:24.5,Wells St & Randolph St,TA1305000030,Milwaukee Ave & Grand Ave,13033,41.884295,-87.633963,41.891578,-87.648384,member
9F1953DB4AECF22D,electric_bike,56:37.6,16:23.4,California Ave & Montrose Ave,15622,Damen Ave & Pierce Ave,TA1305000041,41.961068,-87.695439,41.90939601,-87.67769193,member
B3F03A062F22930E,classic_bike,06:22.5,13:57.3,Paulina St & 18th St,TA1307000159,Racine Ave & 15th St,13304,41.857901,-87.668745,41.861267,-87.656625,casual
F287790A06947F32,classic_bike,00:27.0,04:23.8,Honore St & Division St,TA1305000034,Damen Ave & Pierce Ave,TA1305000041,41.903119,-87.673935,41.90939601,-87.67769193,casual
D16AB5B9F88ECD63,classic_bike,06:49.7,09:39.8,Sheffield Ave & Fullerton Ave,TA1306000016,Racine Ave & Fullerton Ave,TA1306000026,41.92560188,-87.65370804,41.925566,-87.658416,casual
7027D8B676FFCB0F,classic_bike,19:52.0,24:13.0,Damen Ave & Thomas St (Augusta Blvd),TA1307000070,Damen Ave & Pierce Ave,TA1305000041,41.901315,-87.677409,41.90939601,-87.67769193,casual
DAE7C099575D0A31,electric_bike,16:59.3,26:10.8,University Ave & 65th St,24376,Woodlawn Ave & 55th St,TA1307000164,41.77694,-87.59842,41.795264,-87.596471,casual
B925E3565A955BD7,electric_bike,36:30.0,58:28.5,Calumet Ave & 35th St,13345,Michigan Ave & 8th St,623,41.831379,-87.618034,41.872773,-87.623981,casual
8C0E43975990B1B8,electric_bike,27:32.9,40:32.3,University Ave & 65th St,24376,Woodlawn Ave & 55th St,TA1307000164,41.77694,-87.59842,41.795264,-87.596471,casual
1BA1EC5EBB06A63D,classic_bike,25:10.3,29:59.4,Morgan St & Lake St*,chargingstx4,Milwaukee Ave & Grand Ave,13033,41.88549170626906,-87.65228927,41.891578,-87.648384,member
12A6903FED483074,electric_bike,42:58.2,54:21.0,Morgan St & Lake St*,chargingstx4,Damen Ave & Pierce Ave,TA1305000041,41.88549170626906,-87.65228927,41.90939601,-87.67769193,member
07A7E1A1656767D4,classic_bike,30:56.8,35:28.4,Morgan St & Lake St*,chargingstx4,Milwaukee Ave & Grand Ave,13033,41.88549170626906,-87.65228927,41.891578,-87.648384,casual
A41DFE59D49BB19A,classic_bike,56:33.3,10:20.4,Milwaukee Ave & Wabansia Ave,13243,Milwaukee Ave & Grand Ave,13033,41.912616,-87.681391,41.891578,-87.648384,casual
45748D56FE1F5865,classic_bike,09:51.6,39:43.4,Southport Ave & Belmont Ave,13229,Milwaukee Ave & Grand Ave,13033,41.93947775040509,-87.66374767,41.891578,-87.648384,casual
6FCF9A4DA75EC97B,electric_bike,17:51.7,26:31.3,Wabash Ave & Grand Ave,TA1307000117,Larrabee St & Kingsbury St,TA1306000009,41.891466,-87.626761,41.897764,-87.642884,member
EE2FB834920F7BED,electric_bike,02:57.9,22:12.3,Wabash Ave & Grand Ave,TA1307000117,Damen Ave & Pierce Ave,TA1305000041,41.8913784,-87.62732148,41.90939601,-87.67769193,member
6A2469AAA1711CDF,classic_bike,15:07.2,33:46.7,Michigan Ave & Washington St,13001,Artesian Ave & Hubbard St,15664,41.88398406,-87.62468398,41.8895,-87.688257,member
04A565A9404F6E3A,classic_bike,34:59.5,46:20.3,Franklin St & Chicago Ave,13017,Milwaukee Ave & Grand Ave,13033,41.896746973093805,-87.63566762,41.891578,-87.648384,casual
32CD16ED89D3345E,classic_bike,59:15.9,22:47.8,Claremont Ave & Hirsch St,13245,Milwaukee Ave & Grand Ave,13033,41.907781,-87.685854,41.891578,-87.648384,casual
5E2030E6D4289C43,classic_bike,20:14.8,25:08.8,Franklin St & Chicago Ave,13017,Larrabee St & Kingsbury St,TA1306000009,41.896746973093805,-87.63566762,41.897764,-87.642884,casual
D24828EC04A05F9F,classic_bike,37:13.6,41:00.6,Franklin St & Chicago Ave,13017,Larrabee St & Kingsbury St,TA1306000009,41.896746973093805,-87.63566762,41.897764,-87.642884,casual
889B9702C1E1B39C,classic_bike,47:00.2,49:50.5,Southport Ave & Wrightwood Ave,TA1307000113,Racine Ave & Fullerton Ave,TA1306000026,41.928773,-87.663913,41.925566,-87.658416,member
4C2D7B2D2CDEAD45,electric_bike,56:58.3,02:14.6,Southport Ave & Wrightwood Ave,TA1307000113,Racine Ave & Belmont Ave,TA1308000019,41.928773,-87.663913,41.939743,-87.658865,member
065B45DDDD457D6A,classic_bike,42:39.1,48:16.0,Larrabee St & North Ave,TA1306000008,Larrabee St & Kingsbury St,TA1306000009,41.91021,-87.6435,41.897764,-87.642884,member
F6C390B3BB7AE72B,classic_bike,57:35.4,11:25.9,Clark St & Armitage Ave,13146,Racine Ave & Belmont Ave,TA1308000019,41.918306,-87.636282,41.939743,-87.658865,casual
F4C2A4986697629C,electric_bike,24:16.4,46:09.1,Halsted St & Roscoe St,TA1309000025,Canal St & Monroe St,13056,41.94367,-87.64895,41.8829056,-87.6397409,member
E25B54C0DBB466CF,electric_bike,55:07.7,07:35.9,Walsh Park,18067,Larrabee St & Kingsbury St,TA1306000009,41.91461,-87.667968,41.897764,-87.642884,member
B1EA92C3B44BEC3C,electric_bike,34:24.3,42:01.4,Clark St & Armitage Ave,13146,Racine Ave & Belmont Ave,TA1308000019,41.918306,-87.636282,41.939743,-87.658865,member
BDC2F8158D3430DA,electric_bike,51:04.1,31:16.6,Rush St & Hubbard St,KA1503000044,Woodlawn Ave & 55th St,TA1307000164,41.890173,-87.626185,41.795264,-87.596471,member
D6C7285C00050AD4,electric_bike,04:34.8,10:08.1,Clark St & Armitage Ave,13146,Racine Ave & Fullerton Ave,TA1306000026,41.918306,-87.636282,41.925566,-87.658416,member
58B3F853D74BF260,electric_bike,34:32.1,43:38.7,Walsh Park,18067,Larrabee St & Kingsbury St,TA1306000009,41.91461,-87.667968,41.897764,-87.642884,member
2D1BF1F06D53F32C,classic_bike,51:11.7,55:00.9,Monticello Ave & Irving Park Rd,KA1504000139,Drake Ave & Addison St,KA1504000142,41.95400484,-87.71912818,41.947326,-87.717582,member
580292F49A757198,classic_bike,03:23.9,07:27.5,Monticello Ave & Irving Park Rd,KA1504000139,Drake Ave & Addison St,KA1504000142,41.95400484,-87.71912818,41.947326,-87.717582,member
81638B84E8F0934C,electric_bike,11:55.7,14:49.6,Monticello Ave & Irving Park Rd,KA1504000139,Drake Ave & Addison St,KA1504000142,41.95400484,-87.71912818,41.947326,-87.717582,member
57EC087B0919865F,electric_bike,40:14.8,59:14.9,Sheridan Rd & Montrose Ave,TA1307000107,Damen Ave & Pierce Ave,TA1305000041,41.96167,-87.65464,41.90939601,-87.67769193,member
E8614782E2CD44F7,electric_bike,48:51.3,54:59.6,Clark St & Drummond Pl,TA1307000142,Racine Ave & Belmont Ave,TA1308000019,41.931248,-87.644336,41.939743,-87.658865,member
B78B74D9C1B232DA,classic_bike,26:10.4,32:35.9,Ashland Ave & Augusta Blvd,13248,Damen Ave & Pierce Ave,TA1305000041,41.899643,-87.6677,41.90939601,-87.67769193,member
6B5A19282E55B564,classic_bike,42:19.9,51:15.6,Ashland Ave & Augusta Blvd,13248,Damen Ave & Pierce Ave,TA1305000041,41.899643,-87.6677,41.90939601,-87.67769193,member
